indicator,iso3,country,year,value
gdp_current_usd,IRN,"Iran, Islamic Rep.",2020,280934329279.723
gdp_current_usd,IRN,"Iran, Islamic Rep.",2019,347988400957.999
gdp_current_usd,IRN,"Iran, Islamic Rep.",2018,411903303606.044
gdp_current_usd,IRN,"Iran, Islamic Rep.",2017,510239893417.645
gdp_current_usd,IRN,"Iran, Islamic Rep.",2016,478618064870.999
gdp_current_usd,IRN,"Iran, Islamic Rep.",2015,409191686496.677
gdp_current_usd,IRN,"Iran, Islamic Rep.",2014,462284793280.825
gdp_current_usd,IRN,"Iran, Islamic Rep.",2013,500399839839.877
gdp_current_usd,IRN,"Iran, Islamic Rep.",2012,644019315003.54
gdp_current_usd,IRN,"Iran, Islamic Rep.",2011,629082257472.368
gdp_current_usd,IRN,"Iran, Islamic Rep.",2010,487069570463.768
gdp_current_usd,IRN,"Iran, Islamic Rep.",2009,414059094949.063
gdp_current_usd,IRN,"Iran, Islamic Rep.",2008,406070949553.875
gdp_current_usd,IRN,"Iran, Islamic Rep.",2007,349736591832.418
gdp_current_usd,IRN,"Iran, Islamic Rep.",2006,265602187403.643
gdp_current_usd,IRN,"Iran, Islamic Rep.",2005,224970371324.67
gdp_current_usd,IRN,"Iran, Islamic Rep.",2004,187754571247.666
gdp_current_usd,IRN,"Iran, Islamic Rep.",2003,151911222119.488
gdp_current_usd,IRN,"Iran, Islamic Rep.",2002,128626917503.72
gdp_current_usd,IRN,"Iran, Islamic Rep.",2001,126878750295.944
gdp_current_usd,IRN,"Iran, Islamic Rep.",2000,109591707802.216
gdp_current_usd,IRN,"Iran, Islamic Rep.",1999,113848450088.351
gdp_current_usd,IRN,"Iran, Islamic Rep.",1998,110276913362.508
gdp_current_usd,IRN,"Iran, Islamic Rep.",1997,113919163421.155
gdp_current_usd,IRN,"Iran, Islamic Rep.",1996,120403931885.441
gdp_current_usd,IRN,"Iran, Islamic Rep.",1995,96419225743.6737
gdp_current_usd,IRN,"Iran, Islamic Rep.",1994,71841461172.5964
gdp_current_usd,IRN,"Iran, Islamic Rep.",1993,63743623232.012
gdp_current_usd,IRN,"Iran, Islamic Rep.",1992,119768691216.667
gdp_current_usd,IRN,"Iran, Islamic Rep.",1991,131637664958.014
gdp_current_usd,IRN,"Iran, Islamic Rep.",1990,124813263926.225
gdp_current_usd,JPN,Japan,2024,4190008188358.57
gdp_current_usd,JPN,Japan,2023,4384854269961.93
gdp_current_usd,JPN,Japan,2022,4447976207314.78
gdp_current_usd,JPN,Japan,2021,5225933520753.1
gdp_current_usd,JPN,Japan,2020,5189197543645.38
gdp_current_usd,JPN,Japan,2019,5245755000479.03
gdp_current_usd,JPN,Japan,2018,5154293721629.56
gdp_current_usd,JPN,Japan,2017,5038231631660.71
gdp_current_usd,JPN,Japan,2016,5110357383254.44
gdp_current_usd,JPN,Japan,2015,4534438580494.94
gdp_current_usd,JPN,Japan,2014,4985763289560.81
gdp_current_usd,JPN,Japan,2013,5272297037396.96
gdp_current_usd,JPN,Japan,2012,6333803928787.76
gdp_current_usd,JPN,Japan,2011,6279422550218.7
gdp_current_usd,JPN,Japan,2010,5811578109447.07
gdp_current_usd,JPN,Japan,2009,5336765697589.29
gdp_current_usd,JPN,Japan,2008,5160197175876.43
gdp_current_usd,JPN,Japan,2007,4624670179654.96
gdp_current_usd,JPN,Japan,2006,4648058930707.24
gdp_current_usd,JPN,Japan,2005,4875648486366.14
gdp_current_usd,JPN,Japan,2004,4941485123806.53
gdp_current_usd,JPN,Japan,2003,4573413206709.02
gdp_current_usd,JPN,Japan,2002,4245946980572.3
gdp_current_usd,JPN,Japan,2001,4438792748062.4
gdp_current_usd,JPN,Japan,2000,5042381838343.44
gdp_current_usd,JPN,Japan,1999,4688983449627.24
gdp_current_usd,JPN,Japan,1998,4150359076370.48
gdp_current_usd,JPN,Japan,1997,4579780793431.57
gdp_current_usd,JPN,Japan,1996,5021441618840.38
gdp_current_usd,JPN,Japan,1995,5639649753985.77
gdp_current_usd,JPN,Japan,1994,5104063486348.4
gdp_current_usd,JPN,Japan,1993,4632480515091.13
gdp_current_usd,JPN,Japan,1992,4064529567505.43
gdp_current_usd,JPN,Japan,1991,3724887648862.31
gdp_current_usd,JPN,Japan,1990,3252994239867.4
gdp_current_usd,KEN,Kenya,2024,120397537849.826
gdp_current_usd,KEN,Kenya,2023,107500884685.013
gdp_current_usd,KEN,Kenya,2022,114448978152.637
gdp_current_usd,KEN,Kenya,2021,109703658904.994
gdp_current_usd,KEN,Kenya,2020,100657505750.545
gdp_current_usd,KEN,Kenya,2019,100378436207.371
gdp_current_usd,KEN,Kenya,2018,92202979985.2863
gdp_current_usd,KEN,Kenya,2017,82036510877.2599
gdp_current_usd,KEN,Kenya,2016,74815144163.8931
gdp_current_usd,KEN,Kenya,2015,70120446896.8359
gdp_current_usd,KEN,Kenya,2014,68285796514.2896
gdp_current_usd,KEN,Kenya,2013,61671440407.8387
gdp_current_usd,KEN,Kenya,2012,56396704671.5777
gdp_current_usd,KEN,Kenya,2011,46869473150.61
gdp_current_usd,KEN,Kenya,2010,45405615063.7551
gdp_current_usd,KEN,Kenya,2009,42347217912.9176
gdp_current_usd,KEN,Kenya,2008,35895153327.8497
gdp_current_usd,KEN,Kenya,2007,31958195182.2406
gdp_current_usd,KEN,Kenya,2006,25825512284.2891
gdp_current_usd,KEN,Kenya,2005,18737895512.7378
gdp_current_usd,KEN,Kenya,2004,16095337093.8366
gdp_current_usd,KEN,Kenya,2003,14904517649.8476
gdp_current_usd,KEN,Kenya,2002,13147736898.5176
gdp_current_usd,KEN,Kenya,2001,12986007425.8781
gdp_current_usd,KEN,Kenya,2000,12705350097.8044
gdp_current_usd,KEN,Kenya,1999,12896010459.3711
gdp_current_usd,KEN,Kenya,1998,14093998843.7334
gdp_current_usd,KEN,Kenya,1997,13115764358.2846
gdp_current_usd,KEN,Kenya,1996,12045865396.1323
gdp_current_usd,KEN,Kenya,1995,9046320255.40507
gdp_current_usd,KEN,Kenya,1994,7148148564.04239
gdp_current_usd,KEN,Kenya,1993,5751786642.55871
gdp_current_usd,KEN,Kenya,1992,8209120763.04955
gdp_current_usd,KEN,Kenya,1991,8151488783.19064
gdp_current_usd,KEN,Kenya,1990,8572359038.16958
gdp_current_usd,,Low income,2024,604073322373.381
gdp_current_usd,,Low income,2023,556751023235.15
gdp_current_usd,,Low income,2022,551297424575.574
gdp_current_usd,,Low income,2021,478460336870.115
gdp_current_usd,,Low income,2020,432817676605.734
gdp_current_usd,,Low income,2019,437739709828.987
gdp_current_usd,,Low income,2018,419119394353.818
gdp_current_usd,,Low income,2017,397551358031.57
gdp_current_usd,,Low income,2016,380272235825.794
gdp_current_usd,,Low income,2015,417830631224.268
gdp_current_usd,,Low income,2014,427247749546.785
gdp_current_usd,,Low income,2013,399956089212.417
gdp_current_usd,,Low income,2012,387925022036.357
gdp_current_usd,,Low income,2011,408858086328.04
gdp_current_usd,,Low income,2010,378234341638.98
gdp_current_usd,,Low income,2009,340799376713.82
gdp_current_usd,,Low income,2008,345469916683.01
gdp_current_usd,,Low income,2007,286238241795.772
gdp_current_usd,,Low income,2006,235083355833.613
gdp_current_usd,,Low income,2005,201372545813.498
gdp_current_usd,,Low income,2004,165698854252.873
gdp_current_usd,,Low income,2003,141515501992.004
gdp_current_usd,,Low income,2002,127077820421.815
gdp_current_usd,,Low income,2001,115323086245.482
gdp_current_usd,,Low income,2000,122203639629.587
gdp_current_usd,,Low income,1999,98986835503.7137
gdp_current_usd,,Low income,1998,98416782769.2642
gdp_current_usd,,Low income,1997,97274657552.7563
gdp_current_usd,,Low income,1996,91310974727.4626
gdp_current_usd,,Low income,1995,94452790502.8518
gdp_current_usd,,Low income,1994,102325546112.154
gdp_current_usd,,Low income,1993,109272170084.919
gdp_current_usd,,Low income,1992,100945256139.661
gdp_current_usd,,Low income,1991,145715712930.095
gdp_current_usd,,Low income,1990,130008414338.766
gdp_current_usd,,Lower middle income,2024,6844419877130.65
gdp_current_usd,,Lower middle income,2023,6657563548498.26
gdp_current_usd,,Lower middle income,2022,6650563380806.73
gdp_current_usd,,Lower middle income,2021,6296557254947.16
gdp_current_usd,,Lower middle income,2020,5514802410559.2
gdp_current_usd,,Lower middle income,2019,5765837056238.6
gdp_current_usd,,Lower middle income,2018,5340385058603.99
gdp_current_usd,,Lower middle income,2017,5150492310089.6
gdp_current_usd,,Lower middle income,2016,4746990113057.58
gdp_current_usd,,Lower middle income,2015,4583309433434.87
gdp_current_usd,,Lower middle income,2014,4703810033139.31
gdp_current_usd,,Lower middle income,2013,4407901770081.6
gdp_current_usd,,Lower middle income,2012,4311221048677.68
gdp_current_usd,,Lower middle income,2011,4069210235189.76
gdp_current_usd,,Lower middle income,2010,3765319017000.1
gdp_current_usd,,Lower middle income,2009,3146680477433.43
gdp_current_usd,,Lower middle income,2008,3006800915389.12
gdp_current_usd,,Lower middle income,2007,2690340761555.45
gdp_current_usd,,Lower middle income,2006,2188218204062.24
gdp_current_usd,,Lower middle income,2005,1857675291024.68
gdp_current_usd,,Lower middle income,2004,1601536204477.44
gdp_current_usd,,Lower middle income,2003,1371240293091.28
gdp_current_usd,,Lower middle income,2002,1218227151795.64
gdp_current_usd,,Lower middle income,2001,1189234070721.23
gdp_current_usd,,Lower middle income,2000,1168026472636.36
gdp_current_usd,,Lower middle income,1999,1087669057162.89
gdp_current_usd,,Lower middle income,1998,1188551537539.27
gdp_current_usd,,Lower middle income,1997,1139706610045.24
gdp_current_usd,,Lower middle income,1996,1071405880808.56
gdp_current_usd,,Lower middle income,1995,953925113710.086
gdp_current_usd,,Lower middle income,1994,794411575675.101
gdp_current_usd,,Lower middle income,1993,719285658478.117
gdp_current_usd,,Lower middle income,1992,717599213403.021
gdp_current_usd,,Lower middle income,1991,689678234468.644
gdp_current_usd,,Lower middle income,1990,721910019834.08
gdp_current_usd,LMY,Low & middle income,2024,39490940514619.9
gdp_current_usd,LMY,Low & middle income,2023,38155314219988
gdp_current_usd,LMY,Low & middle income,2022,37082867531465.4
gdp_current_usd,LMY,Low & middle income,2021,35394243111591.4
gdp_current_usd,LMY,Low & middle income,2020,30018039872473.6
gdp_current_usd,LMY,Low & middle income,2019,31024374981412.2
gdp_current_usd,LMY,Low & middle income,2018,30124203119691.2
gdp_current_usd,LMY,Low & middle income,2017,28319199325293
gdp_current_usd,LMY,Low & middle income,2016,25917599955464.9
gdp_current_usd,LMY,Low & middle income,2015,25659752659960.1
gdp_current_usd,LMY,Low & middle income,2014,26519136607008.2
gdp_current_usd,LMY,Low & middle income,2013,25380075062402.9
gdp_current_usd,LMY,Low & middle income,2012,24026419350635.8
gdp_current_usd,LMY,Low & middle income,2011,22556775919423.3
gdp_current_usd,LMY,Low & middle income,2010,19281238913053.9
gdp_current_usd,LMY,Low & middle income,2009,15860983059370.4
gdp_current_usd,LMY,Low & middle income,2008,15800077993602.7
gdp_current_usd,LMY,Low & middle income,2007,13261896828487
gdp_current_usd,LMY,Low & middle income,2006,10792069669288.7
gdp_current_usd,LMY,Low & middle income,2005,9153616469906.55
gdp_current_usd,LMY,Low & middle income,2004,7738117921917.97
gdp_current_usd,LMY,Low & middle income,2003,6582329229105.78
gdp_current_usd,LMY,Low & middle income,2002,5897424611643.27
gdp_current_usd,LMY,Low & middle income,2001,5812896698083.06
gdp_current_usd,LMY,Low & middle income,2000,5796667553560.29
gdp_current_usd,LMY,Low & middle income,1999,5319459832732.67
gdp_current_usd,LMY,Low & middle income,1998,5514938515915.04
gdp_current_usd,LMY,Low & middle income,1997,5609087530584.24
gdp_current_usd,LMY,Low & middle income,1996,5273504290076.19
gdp_current_usd,LMY,Low & middle income,1995,4763797923692.99
gdp_current_usd,LMY,Low & middle income,1994,4101804124809.34
gdp_current_usd,LMY,Low & middle income,1993,3668066247500.34
gdp_current_usd,LMY,Low & middle income,1992,3396912933459.96
gdp_current_usd,LMY,Low & middle income,1991,3236623796985.26
gdp_current_usd,LMY,Low & middle income,1990,3318762167936.1
gdp_current_usd,MEX,Mexico,2024,1830489311088.89
gdp_current_usd,MEX,Mexico,2023,1794410347718.25
gdp_current_usd,MEX,Mexico,2022,1466934724243.38
gdp_current_usd,MEX,Mexico,2021,1316569466833.94
gdp_current_usd,MEX,Mexico,2020,1121064767168.8
gdp_current_usd,MEX,Mexico,2019,1304106204006.27
gdp_current_usd,MEX,Mexico,2018,1256300182983.65
gdp_current_usd,MEX,Mexico,2017,1190721475853.16
gdp_current_usd,MEX,Mexico,2016,1112233497452.7
gdp_current_usd,MEX,Mexico,2015,1213294467653.78
gdp_current_usd,MEX,Mexico,2014,1364507717689.36
gdp_current_usd,MEX,Mexico,2013,1327436290439.27
gdp_current_usd,MEX,Mexico,2012,1255110424741.85
gdp_current_usd,MEX,Mexico,2011,1229013703416.76
gdp_current_usd,MEX,Mexico,2010,1105424238651.95
gdp_current_usd,MEX,Mexico,2009,943437414950.633
gdp_current_usd,MEX,Mexico,2008,1161553459984.65
gdp_current_usd,MEX,Mexico,2007,1102355554880.44
gdp_current_usd,MEX,Mexico,2006,1020265057882.01
gdp_current_usd,MEX,Mexico,2005,917571853437.344
gdp_current_usd,MEX,Mexico,2004,819459227375.022
gdp_current_usd,MEX,Mexico,2003,765549967888.647
gdp_current_usd,MEX,Mexico,2002,810666116401.915
gdp_current_usd,MEX,Mexico,2001,796064590549.136
gdp_current_usd,MEX,Mexico,2000,742061329749.127
gdp_current_usd,MEX,Mexico,1999,631249359702.389
gdp_current_usd,MEX,Mexico,1998,557461102630.658
gdp_current_usd,MEX,Mexico,1997,523449530464.257
gdp_current_usd,MEX,Mexico,1996,432157945024.428
gdp_current_usd,MEX,Mexico,1995,380157469866.849
gdp_current_usd,MEX,Mexico,1994,553618247900.74
gdp_current_usd,MEX,Mexico,1993,530160763662.543
gdp_current_usd,MEX,Mexico,1992,363157832923.734
gdp_current_usd,MEX,Mexico,1991,313139656145.745
gdp_current_usd,MEX,Mexico,1990,261253675692.838
gdp_current_usd,MIC,Middle income,2024,38887384674053.3
gdp_current_usd,MIC,Middle income,2023,37598001937865
gdp_current_usd,MIC,Middle income,2022,36531426959364.9
gdp_current_usd,MIC,Middle income,2021,34913762453380.2
gdp_current_usd,MIC,Middle income,2020,29584575558650.2
gdp_current_usd,MIC,Middle income,2019,30585555169458
gdp_current_usd,MIC,Middle income,2018,29703780736503.7
gdp_current_usd,MIC,Middle income,2017,27920575307382.3
gdp_current_usd,MIC,Middle income,2016,25537051889993.7
gdp_current_usd,MIC,Middle income,2015,25243424508586.8
gdp_current_usd,MIC,Middle income,2014,26093245096359.9
gdp_current_usd,MIC,Middle income,2013,24981032983624.9
gdp_current_usd,MIC,Middle income,2012,23639759043791.5
gdp_current_usd,MIC,Middle income,2011,22151023341680.6
gdp_current_usd,MIC,Middle income,2010,18906893796333
gdp_current_usd,MIC,Middle income,2009,15524656827265.1
gdp_current_usd,MIC,Middle income,2008,15459320842699.2
gdp_current_usd,MIC,Middle income,2007,12979297389135.4
gdp_current_usd,MIC,Middle income,2006,10560130122160.6
gdp_current_usd,MIC,Middle income,2005,8955078429959.13
gdp_current_usd,MIC,Middle income,2004,7574430502189.41
gdp_current_usd,MIC,Middle income,2003,6442572753678.03
gdp_current_usd,MIC,Middle income,2002,5771947167690.29
gdp_current_usd,MIC,Middle income,2001,5698308087221.4
gdp_current_usd,MIC,Middle income,2000,5675807560243.59
gdp_current_usd,MIC,Middle income,1999,5220210300683.09
gdp_current_usd,MIC,Middle income,1998,5415771029696.37
gdp_current_usd,MIC,Middle income,1997,5510728497286.53
gdp_current_usd,MIC,Middle income,1996,5181157477394.43
gdp_current_usd,MIC,Middle income,1995,4669768346889.9
gdp_current_usd,MIC,Middle income,1994,4002155644697.72
gdp_current_usd,MIC,Middle income,1993,3563133544190.01
gdp_current_usd,MIC,Middle income,1992,3299959069131.64
gdp_current_usd,MIC,Middle income,1991,3100370410005.62
gdp_current_usd,MIC,Middle income,1990,3195723188081.61
gdp_current_usd,NGA,Nigeria,2024,252261880140.271
gdp_current_usd,NGA,Nigeria,2023,487387801877.803
gdp_current_usd,NGA,Nigeria,2022,646950257575.455
gdp_current_usd,NGA,Nigeria,2021,609147716965.348
gdp_current_usd,NGA,Nigeria,2020,598586817817.392
gdp_current_usd,NGA,Nigeria,2019,668219992686.575
gdp_current_usd,NGA,Nigeria,2018,421739251509.08
gdp_current_usd,NGA,Nigeria,2017,375745731053.427
gdp_current_usd,NGA,Nigeria,2016,404649125252.16
gdp_current_usd,NGA,Nigeria,2015,493026682800.63
gdp_current_usd,NGA,Nigeria,2014,574183763411.508
gdp_current_usd,NGA,Nigeria,2013,520117180313.906
gdp_current_usd,NGA,Nigeria,2012,463971018239.281
gdp_current_usd,NGA,Nigeria,2011,414466676831.16
gdp_current_usd,NGA,Nigeria,2010,366990417129.04
gdp_current_usd,NGA,Nigeria,2009,295008835380.997
gdp_current_usd,NGA,Nigeria,2008,339476276257.793
gdp_current_usd,NGA,Nigeria,2007,278260846800.103
gdp_current_usd,NGA,Nigeria,2006,238454997161.48
gdp_current_usd,NGA,Nigeria,2005,175670569969.346
gdp_current_usd,NGA,Nigeria,2004,135764731645.611
gdp_current_usd,NGA,Nigeria,2003,104738954264.226
gdp_current_usd,NGA,Nigeria,2002,95054059302.6995
gdp_current_usd,NGA,Nigeria,2001,73557840064.489
gdp_current_usd,NGA,Nigeria,2000,69171451627.2465
gdp_current_usd,NGA,Nigeria,1999,59145077039.1437
gdp_current_usd,NGA,Nigeria,1998,218416200672.727
gdp_current_usd,NGA,Nigeria,1997,200850397618.182
gdp_current_usd,NGA,Nigeria,1996,185730236700
gdp_current_usd,NGA,Nigeria,1995,140919776986.364
gdp_current_usd,NGA,Nigeria,1994,80399613063.6364
gdp_current_usd,NGA,Nigeria,1993,56721051402.4732
gdp_current_usd,NGA,Nigeria,1992,52058181853.8055
gdp_current_usd,NGA,Nigeria,1991,59526833412.3581
gdp_current_usd,NGA,Nigeria,1990,54035795387.8086
gdp_current_usd,NOR,Norway,2024,500886328034.123
gdp_current_usd,NOR,Norway,2023,502197633322.816
gdp_current_usd,NOR,Norway,2022,617321834098.986
gdp_current_usd,NOR,Norway,2021,521592200232.829
gdp_current_usd,NOR,Norway,2020,382252517921.94
gdp_current_usd,NOR,Norway,2019,424244886363.636
gdp_current_usd,NOR,Norway,2018,454588871810.636
gdp_current_usd,NOR,Norway,2017,415673181543.421
gdp_current_usd,NOR,Norway,2016,383284047619.048
gdp_current_usd,NOR,Norway,2015,400669174330.888
gdp_current_usd,NOR,Norway,2014,515829568897.117
gdp_current_usd,NOR,Norway,2013,540132255319.149
gdp_current_usd,NOR,Norway,2012,525082939406.962
gdp_current_usd,NOR,Norway,2011,512868581627.712
gdp_current_usd,NOR,Norway,2010,440132138425.479
gdp_current_usd,NOR,Norway,2009,395664488017.429
gdp_current_usd,NOR,Norway,2008,472060283687.943
gdp_current_usd,NOR,Norway,2007,407813774161.08
gdp_current_usd,NOR,Norway,2006,349773283644.925
gdp_current_usd,NOR,Norway,2005,311417306946.061
gdp_current_usd,NOR,Norway,2004,265662977688.108
gdp_current_usd,NOR,Norway,2003,229192678172.933
gdp_current_usd,NOR,Norway,2002,195359978957.389
gdp_current_usd,NOR,Norway,2001,173590978346.698
gdp_current_usd,NOR,Norway,2000,170620327660.251
gdp_current_usd,NOR,Norway,1999,161304620986.768
gdp_current_usd,NOR,Norway,1998,152955958171.529
gdp_current_usd,NOR,Norway,1997,160013571973.874
gdp_current_usd,NOR,Norway,1996,162427517132.314
gdp_current_usd,NOR,Norway,1995,151083627983.331
gdp_current_usd,NOR,Norway,1994,126324387893.902
gdp_current_usd,NOR,Norway,1993,119841699440.38
gdp_current_usd,NOR,Norway,1992,129998873602.06
gdp_current_usd,NOR,Norway,1991,121149331317.774
gdp_current_usd,NOR,Norway,1990,119344377526.08
gdp_current_usd,OED,OECD members,2024,68279421598473.9
gdp_current_usd,OED,OECD members,2023,65416979138062.7
gdp_current_usd,OED,OECD members,2022,61286449816069.9
gdp_current_usd,OED,OECD members,2021,59666281326989
gdp_current_usd,OED,OECD members,2020,53331159716240.7
gdp_current_usd,OED,OECD members,2019,54485019277771
gdp_current_usd,OED,OECD members,2018,53918014151383
gdp_current_usd,OED,OECD members,2017,50962966454996.4
gdp_current_usd,OED,OECD members,2016,48791020854023.8
gdp_current_usd,OED,OECD members,2015,47849615079402.5
gdp_current_usd,OED,OECD members,2014,50718548398932.9
gdp_current_usd,OED,OECD members,2013,49637322451829.6
gdp_current_usd,OED,OECD members,2012,48933153056612.9
gdp_current_usd,OED,OECD members,2011,48976221855396.9
gdp_current_usd,OED,OECD members,2010,45526677050419.5
gdp_current_usd,OED,OECD members,2009,43394862640331.7
gdp_current_usd,OED,OECD members,2008,46373966166329.6
gdp_current_usd,OED,OECD members,2007,43663244462480.1
gdp_current_usd,OED,OECD members,2006,39873621654155.2
